doi,author,title,pub_date,journal,country,iso_3,region,y_coordinate,x_coordinate,sampling_start_year,sampling_end_year,species,pathogen,species_2,strain,control_strain,sample_type,sal_prevalence,no_sample,no_isolate,antimicrobial,antimicrobial_compound,antibiotic_class,who_classification,percent_resistant,percent_intermediate,percent_susceptible,perc_res_inc_intermediate,perc_res_excl_intermediate,ast_method,no_isolates_resistant,no_isolates_intermediate,no_isolates_susceptible,mdr_percentage,laboratory_guidelines,conc_of_a_musedforsusceptibilitytest_mg_mg_ml,susceptible_breakpoint,notes
10.1186/1471-2334-11-222,Addis et al.2011,Prevalence and antimicrobial resistance of Salmonella isolated from lactating cows and in contact humans in dairy farms of Addis Ababa: a cross sectional study,2011,BMC Infectius diseases,Ethiopia,ETH,Eastern Africa,9,38.78,2010,2010,Cattle,Salmonella,,Salmonella Enterica,,Milk,8,195,15,Nitrofurantoin,NIT,Nitrofurans,Important,40,0,60,NA,NA,Disk Diffusion,6,0,9,,CLSI,,,
10.1186/1471-2334-11-222,Addis et al.2011,Prevalence and antimicrobial resistance of Salmonella isolated from lactating cows and in contact humans in dairy farms of Addis Ababa: a cross sectional study,2011,BMC Infectius diseases,Ethiopia,ETH,Eastern Africa,9,38.78,2010,2010,Cattle,Salmonella,,Salmonella Enterica,,Milk,8,195,15,Ampicillin,AMP,Penicillin ,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,15,,CLSI,,,
10.1186/1471-2334-11-222,Addis et al.2011,Prevalence and antimicrobial resistance of Salmonella isolated from lactating cows and in contact humans in dairy farms of Addis Ababa: a cross sectional study,2011,BMC Infectius diseases,Ethiopia,ETH,Eastern Africa,9,38.78,2010,2010,Cattle,Salmonella,,Salmonella Enterica,,Milk,8,195,15,Ciprofloxacin,CIP,Fluoroquinolones,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,15,,CLSI,,,
10.1186/1471-2334-11-222,Addis et al.2011,Prevalence and antimicrobial resistance of Salmonella isolated from lactating cows and in contact humans in dairy farms of Addis Ababa: a cross sectional study,2011,BMC Infectius diseases,Ethiopia,ETH,Eastern Africa,9,38.78,2010,2010,Cattle,Salmonella,,Salmonella Enterica,,Milk,8,195,15,Co-trimoxazole ,COT,Sulfonamides,Highly important,0,0,100,NA,NA,Disk Diffusion,0,0,15,,CLSI,,,
10.1186/1471-2334-11-222,Addis et al.2011,Prevalence and antimicrobial resistance of Salmonella isolated from lactating cows and in contact humans in dairy farms of Addis Ababa: a cross sectional study,2011,BMC Infectius diseases,Ethiopia,ETH,Eastern Africa,9,38.78,2010,2010,Cattle,Salmonella,,Salmonella Enterica,,Milk,8,195,15,Tetracycline,TET,Tetracycline,Highly important,27,0,73,NA,NA,Disk Diffusion,4,0,11,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Gentamycin,GEN,Aminoglycosides,Critically important,18,0,82,NA,NA,Disk Diffusion,8,0,36,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Kanamycin,KAN,Aminoglycosides,Critically important,80,0,20,NA,NA,Disk Diffusion,35,0,9,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Streptomycin,STR,Aminoglycosides,Critically important,82,0,18,NA,NA,Disk Diffusion,36,0,8,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Chloromphenicols,CHL,Amphenicols,Highly important,46,0,54,NA,NA,Disk Diffusion,20,0,24,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Ceftriaxone,CRO,3rd generation Cephalosporin,Critically important,23,0,77,NA,NA,Disk Diffusion,10,0,34,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Nitrofurantoin,NIT,Nitrofurans,Important,100,0,0,NA,NA,Disk Diffusion,44,0,0,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Ciprofloxacin,CIP,Fluoroquinolones,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,44,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Nalidixic acid,NAL,Fluoroquinolones,Critically important,57,0,43,NA,NA,Disk Diffusion,25,0,19,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Trimethoprim,TMP,Sulfonamides,Highly important,75,0,25,NA,NA,Disk Diffusion,33,0,11,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Sulfisoxazole,SOX,Sulfonamides,Highly important,43,0,57,NA,NA,Disk Diffusion,19,0,25,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Tetracycline,TET,Tetracycline,Highly important,100,0,0,NA,NA,Disk Diffusion,44,0,0,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Ampicillin,AMP,Penicillin ,Critically important,55,0,45,NA,NA,Disk Diffusion,24,0,20,,CLSI,,,
10.5897/JMA2014.0331,Ferede et al.2015,"Prevalence and antimicrobial susceptibility of Salmonella isolates from apparently healthy slaughtered goats at Dire Dawa municipal abattoir, Eastern Ethiopia",2015,Journal of Microbiology and Antimicrobials,Ethiopia,ETH,Eastern Africa,9.6,41.85,2014,2014,Sheep,Salmonella,,Salmonella Enterica,,Meat,18,249,44,Amoxicillin-clavulanic acid,AMC,Penicillin ,Critically important,46,0,54,NA,NA,Disk Diffusion,20,0,24,,CLSI,,,
10.5897/AJMR2016.7944,Wolde at al.2016,"Prevalence and antimicrobial susceptibility profile of Salmonella species from ready-to-eat foods from catering establishments in Jigjiga City, Ethiopia",2016,African Journal of Microbiology Research,Ethiopia,ETH,Eastern Africa,9.36,42.8,2015,2015,Cattle,Salmonella,,Salmonella Enterica,,Meat,21,120,25,Gentamycin,GEN,Aminoglycosides,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,25,,CLSI,,,
10.5897/AJMR2016.7944,Wolde at al.2016,"Prevalence and antimicrobial susceptibility profile of Salmonella species from ready-to-eat foods from catering establishments in Jigjiga City, Ethiopia",2016,African Journal of Microbiology Research,Ethiopia,ETH,Eastern Africa,9.36,42.8,2015,2015,Cattle,Salmonella,,Salmonella Enterica,,Meat,21,120,25,Streptomycin,STR,Aminoglycosides,Critically important,8,0,92,NA,NA,Disk Diffusion,2,0,23,,CLSI,,,
10.5897/AJMR2016.7944,Wolde at al.2016,"Prevalence and antimicrobial susceptibility profile of Salmonella species from ready-to-eat foods from catering establishments in Jigjiga City, Ethiopia",2016,African Journal of Microbiology Research,Ethiopia,ETH,Eastern Africa,9.36,42.8,2015,2015,Cattle,Salmonella,,Salmonella Enterica,,Meat,21,120,25,Kanamycin,KAN,Aminoglycosides,Critically important,64,0,36,NA,NA,Disk Diffusion,16,0,9,,CLSI,,,
10.5897/AJMR2016.7944,Wolde at al.2016,"Prevalence and antimicrobial susceptibility profile of Salmonella species from ready-to-eat foods from catering establishments in Jigjiga City, Ethiopia",2016,African Journal of Microbiology Research,Ethiopia,ETH,Eastern Africa,9.36,42.8,2015,2015,Cattle,Salmonella,,Salmonella Enterica,,Meat,21,120,25,Chloromphenicols,CHL,Amphenicols,Highly important,24,0,76,NA,NA,Disk Diffusion,6,0,19,,CLSI,,,
10.5897/AJMR2016.7944,Wolde at al.2016,"Prevalence and antimicrobial susceptibility profile of Salmonella species from ready-to-eat foods from catering establishments in Jigjiga City, Ethiopia",2016,African Journal of Microbiology Research,Ethiopia,ETH,Eastern Africa,9.36,42.8,2015,2015,Cattle,Salmonella,,Salmonella Enterica,,Meat,21,120,25,Ampicillin,AMP,Penicillin ,Critically important,100,0,0,NA,NA,Disk Diffusion,25,0,0,,CLSI,,,
10.5897/AJMR2016.7944,Wolde at al.2016,"Prevalence and antimicrobial susceptibility profile of Salmonella species from ready-to-eat foods from catering establishments in Jigjiga City, Ethiopia",2016,African Journal of Microbiology Research,Ethiopia,ETH,Eastern Africa,9.36,42.8,2015,2015,Cattle,Salmonella,,Salmonella Enterica,,Meat,21,120,25,Nalidixic acid,NAL,Fluoroquinolones,Critically important,88,0,12,NA,NA,Disk Diffusion,22,0,3,,CLSI,,,
10.5897/AJMR2016.7944,Wolde at al.2016,"Prevalence and antimicrobial susceptibility profile of Salmonella species from ready-to-eat foods from catering establishments in Jigjiga City, Ethiopia",2016,African Journal of Microbiology Research,Ethiopia,ETH,Eastern Africa,9.36,42.8,2015,2015,Cattle,Salmonella,,Salmonella Enterica,,Meat,21,120,25,Ciprofloxacin,CIP,Fluoroquinolones,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,25,,CLSI,,,
10.5897/AJMR2016.7944,Wolde at al.2016,"Prevalence and antimicrobial susceptibility profile of Salmonella species from ready-to-eat foods from catering establishments in Jigjiga City, Ethiopia",2016,African Journal of Microbiology Research,Ethiopia,ETH,Eastern Africa,9.36,42.8,2015,2015,Cattle,Salmonella,,Salmonella Enterica,,Meat,21,120,25,Norfloxacin,NOR,Fluoroquinolones,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,25,,CLSI,,,
10.5897/AJMR2016.7944,Wolde at al.2016,"Prevalence and antimicrobial susceptibility profile of Salmonella species from ready-to-eat foods from catering establishments in Jigjiga City, Ethiopia",2016,African Journal of Microbiology Research,Ethiopia,ETH,Eastern Africa,9.36,42.8,2015,2015,Cattle,Salmonella,,Salmonella Enterica,,Meat,21,120,25,Tetracycline,TET,Tetracycline,Highly important,28,0,72,NA,NA,Disk Diffusion,7,0,18,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Ampicillin,AMP,Penicillin ,Critically important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Azithromycin,AZI,Macrolides,Critically important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Cefoxitin,FOX,2nd generation Cephalosporin,Highly important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Ceftiofur,CFU,3rd generation Cephalosporin,Critically important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Ceftriaxone,CRO,3rd generation Cephalosporin,Critically important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Chloromphenicols,CHL,Amphenicols,Highly important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Ciprofloxacin,CIP,Fluoroquinolones,Critically important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Gentamycin,GEN,Aminoglycosides,Critically important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Nalidixic acid,NAL,Fluoroquinolones,Critically important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Streptomycin,STR,Aminoglycosides,Critically important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Sulfisoxazole,SOX,Sulfonamides,Highly important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Tetracycline,TET,Tetracycline,Highly important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.1016/j.prevetmed.2017.08.018,Kore et al.2017,"Characterization of Salmonella isolated from apparently healthy slaughtered cattle and retail beef in Hawassa, southern Ethiopia",2017,Preventive Veterinary Medicine,Ethiopia,ETH,Eastern Africa,7.05,38.5,2015,2016,Cattle,Salmonella,,Salmonella Enterica,,Meat,2,150,4,Co-trimoxazole ,COT,Sulfonamides,Highly important,0,0,100,NA,NA,Agar Dillution,0,0,4,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Ampicillin,AMP,Penicillin ,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Amoxicillin-clavulanic acid,AMC,Penicillin ,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Chloromphenicols,CHL,Amphenicols,Highly important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Streptomycin,STR,Aminoglycosides,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Trimethoprim,TMP,Sulfonamides,Highly important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Tetracycline,TET,Tetracycline,Highly important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Ciprofloxacin,CIP,Fluoroquinolones,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Nalidixic acid,NAL,Fluoroquinolones,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Gentamycin,GEN,Aminoglycosides,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Kanamycin,KAN,Aminoglycosides,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Co-trimoxazole ,COT,Sulfonamides,Highly important,0,0,100,NA,NA,Disk Diffusion,0,0,2,,CLSI,,,
10.4314/ejhs.v20i3.69442,Tassew et al.2010,Microbial Flora and Food Borne Pathogens on Minced Meat and their Susceptibility to Antimicrobial Agents.,2010,Ethiopian journal of health sciences,,ETH,Eastern Africa,7.67,36.84,2009,2009,Cattle,Salmonella,,Salmonella Enterica,,Meat,1,165,2,Cephalexin,CEX,1st generation Cephalosporin,Highly important,50,0,50,NA,NA,Disk Diffusion,1,0,1,,CLSI,,,
10.24925/turjaf.v3i8.644-650.399,Adzitey et al.2015,Prevalence and Antibiotic Susceptibility of Salmonella species Isolated from Beef and its Related Samples in Techiman Municipality of Ghana,2015,Turkish Journal of Agriculture Food Science and Technology,Ghana,GHA,West Africa,7.65,-1.95,2013,2014,Cattle,Salmonella,,Salmonella Enterica,,Meat,75,60,45,Gentamycin,GEN,Aminoglycosides,Critically important,2,0,98,NA,NA,Disk Diffusion,1,0,44,,CLSI,,,
10.24925/turjaf.v3i8.644-650.399,Adzitey et al.2015,Prevalence and Antibiotic Susceptibility of Salmonella species Isolated from Beef and its Related Samples in Techiman Municipality of Ghana,2015,Turkish Journal of Agriculture Food Science and Technology,Ghana,GHA,West Africa,7.65,-1.95,2013,2014,Cattle,Salmonella,,Salmonella Enterica,,Meat,75,60,45,Chloromphenicols,CHL,Amphenicols,Highly important,9,0,91,NA,NA,Disk Diffusion,4,0,41,,CLSI,,,
10.24925/turjaf.v3i8.644-650.399,Adzitey et al.2015,Prevalence and Antibiotic Susceptibility of Salmonella species Isolated from Beef and its Related Samples in Techiman Municipality of Ghana,2015,Turkish Journal of Agriculture Food Science and Technology,Ghana,GHA,West Africa,7.65,-1.95,2013,2014,Cattle,Salmonella,,Salmonella Enterica,,Meat,75,60,45,Ceftriaxone,CRO,3rd generation Cephalosporin,Critically important,7,0,93,NA,NA,Disk Diffusion,3,0,42,,CLSI,,,
10.24925/turjaf.v3i8.644-650.399,Adzitey et al.2015,Prevalence and Antibiotic Susceptibility of Salmonella species Isolated from Beef and its Related Samples in Techiman Municipality of Ghana,2015,Turkish Journal of Agriculture Food Science and Technology,Ghana,GHA,West Africa,7.65,-1.95,2013,2014,Cattle,Salmonella,,Salmonella Enterica,,Meat,75,60,45,Erythromycin,ERY,Macrolides,Critically important,31,0,69,NA,NA,Disk Diffusion,14,0,31,,CLSI,,,
10.24925/turjaf.v3i8.644-650.399,Adzitey et al.2015,Prevalence and Antibiotic Susceptibility of Salmonella species Isolated from Beef and its Related Samples in Techiman Municipality of Ghana,2015,Turkish Journal of Agriculture Food Science and Technology,Ghana,GHA,West Africa,7.65,-1.95,2013,2014,Cattle,Salmonella,,Salmonella Enterica,,Meat,75,60,45,Amoxicillin-clavulanic acid,AMC,Penicillin ,Critically important,11,0,89,NA,NA,Disk Diffusion,5,0,40,,CLSI,,,
10.24925/turjaf.v3i8.644-650.399,Adzitey et al.2015,Prevalence and Antibiotic Susceptibility of Salmonella species Isolated from Beef and its Related Samples in Techiman Municipality of Ghana,2015,Turkish Journal of Agriculture Food Science and Technology,Ghana,GHA,West Africa,7.65,-1.95,2013,2014,Cattle,Salmonella,,Salmonella Enterica,,Meat,75,60,45,Ciprofloxacin,CIP,Fluoroquinolones,Critically important,0,0,100,NA,NA,Disk Diffusion,0,0,45,,CLSI,,,
10.24925/turjaf.v3i8.644-650.399,Adzitey et al.2015,Prevalence and Antibiotic Susceptibility of Salmonella species Isolated from Beef and its Related Samples in Techiman Municipality of Ghana,2015,Turkish Journal of Agriculture Food Science and Technology,Ghana,GHA,West Africa,7.65,-1.95,2013,2014,Cattle,Salmonella,,Salmonella Enterica,,Meat,75,60,45,Co-trimoxazole ,COT,Sulfonamides,Highly important,9,0,91,NA,NA,Disk Diffusion,4,0,41,,CLSI,,,
10.24925/turjaf.v3i8.644-650.399,Adzitey et al.2015,Prevalence and Antibiotic Susceptibility of Salmonella species Isolated from Beef and its Related Samples in Techiman Municipality of Ghana,2015,Turkish Journal of Agriculture Food Science and Technology,Ghana,GHA,West Africa,7.65,-1.95,2013,2014,Cattle,Salmonella,,Salmonella Enterica,,Meat,75,60,45,Tetracycline,TET,Tetracycline,Highly important,16,0,84,NA,NA,Disk Diffusion,7,0,38,,CLSI,,,
